full_classification	GM1a_eukulele_ALL.txt	GM4c_eukulele_ALL.txt	GM4a_eukulele_ALL.txt	GM1c_eukulele_ALL.txt	GM4b_eukulele_ALL.txt	GM1b_eukulele_ALL.txt
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Thiotrichales; Piscirickettsiaceae; Thiomicrospira	56.16993	6.88992	38.65937	1.77551	12.29377	4.28814
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Thiotrichales; Piscirickettsiaceae; Thiomicrospira; Thiomicrospira crunogena	8.61933		4.98429	8.97041	6.140689999999999	3.27219
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Unclassified	8771.774170000002	16660.451640000003	12986.917129999993	10494.09434	9152.296470000008	8474.487280000005
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Unclassified; Unclassified	1161.5511700000002	2666.21095	1824.9688899999996	839.1367600000001	1431.540249999999	396.36788999999993
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Unclassified; Unclassified; Unclassified	92.62192	85.00821999999998	27.17193	40.25085	55.17172	21.7532
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Unclassified; Unclassified; Unclassified; Candidatus Thioglobus autotrophicus	3.55039	1.66667			2.43537	
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Vibrionales	90166.72978999995	62942.73584999992	70044.70966000027	80529.09651999993	74385.13756999985	53169.23794000007
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae	13849.165670000002	10979.700669999998	15413.16687	12787.70268	12831.368560000035	9352.881350000003
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Photobacterium	14.89993	87.42316	112.93962	7.63373	66.32008	5.63594
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Photobacterium; Photobacterium profundum	0.0	1.42289		1.45503		
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Vibrionales; Vibrionaceae; Vibrio	977.4208999999998	427.99173	392.2158	290.9590499999999	633.1028200000001	255.93552
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Xanthomonadales	3460.422240000001	5023.499429999998	4124.3641800000005	3869.9758	2477.166840000001	3724.300710000001
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae	196.62997	116.25087	153.60664000000003	10.15983	237.40798000000004	14.2481
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Luteimonas	0.73504	1.17647				3.77419
Bacteria; Proteobacteria; Gammaproteobacteria; Gammaproteobacteria; Xanthomonadales; Xanthomonadaceae; Lysobacter	14.82003	1.0	5.63211		0.28767	
Bacteria; Proteobacteria; Oligoflexia	691.3315099999999	1097.64736	993.59675	685.8378	852.66224	432.83151
Bacteria; Proteobacteria; Oligoflexia; Oligoflexia	4443.1227800000015	6279.137450000003	5691.777080000003	4245.076040000001	5108.495569999999	3553.47787
Bacteria; Proteobacteria; Oligoflexia; Oligoflexia; Bacteriovoracales	689.9862599999999	3161.531529999999	3113.9010699999994	628.97426	2515.162429999999	436.03756
Bacteria; Proteobacteria; Oligoflexia; Oligoflexia; Bacteriovoracales; Halobacteriovoraceae	1528.41019	3977.545489999999	2073.74078	3506.104199999999	2231.502319999998	2246.32483
Bacteria; Proteobacteria; Oligoflexia; Oligoflexia; Bacteriovoracales; Halobacteriovoraceae; Halobacteriovorax	11.62835	16.17461		17.84242	10.33725	5.56043
Bacteria; Proteobacteria; Zetaproteobacteria	641.2959399999999	478.8383099999999	634.2452099999998	517.99636	998.12164	386.09402
Bacteria; Proteobacteria; Zetaproteobacteria; Zetaproteobacteria	13531.729819999997	11858.33001999999	11902.414780000006	13178.602919999994	14406.993829999989	8330.604539999997
Bacteria; Proteobacteria; Zetaproteobacteria; Zetaproteobacteria; Mariprofundales	6699.715499999998	6058.317139999999	6761.3625900000025	7793.13242	3869.3832700000007	3721.870649999999
Bacteria; Proteobacteria; Zetaproteobacteria; Zetaproteobacteria; Mariprofundales; Mariprofundaceae	819.7450599999999	1029.5587000000005	1707.4497	744.40231	2261.1109999999994	508.65854
Bacteria; Proteobacteria; Zetaproteobacteria; Zetaproteobacteria; Mariprofundales; Mariprofundaceae; Mariprofundus	3.3806	2.40606	10.35113	2.62568	38.52575	
Bacteria; Proteobacteria; delta/epsilon subdivisions	29432.913070000013	29009.702909999996	33230.73815000001	23007.59395999997	31623.09601999997	18696.06861
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria	328914.1885599997	348310.80376999924	346076.67507999955	304659.9818900005	334709.33329999953	219124.57996000044
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bdellovibrionales	1791.4194999999995	692.3775299999999	1244.9377599999991	1026.86711	1151.4404999999992	681.97927
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae	1313.63142	102.44673000000002	169.31211000000002	278.13204	196.2145600000001	107.08441
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bdellovibrionales; Bdellovibrionaceae; Bdellovibrio	2.1164	15.44401	5.22701	67.06137	9.42331	7.40541
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bdellovibrionales; Halobacteriovoraceae	176.40339	60.60054	78.17410000000001	75.14681999999999	66.73746	45.07000000000001
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bradymonadales	1030.4294899999998	2019.15814	1522.2927899999995	1123.87048	2502.308089999999	289.72533
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bradymonadales; Bradymonadaceae	16.41228	45.206990000000005	148.04381	30.26055	66.44514	10.79988
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Bradymonadales; Bradymonadaceae; Bradymonas	5.611610000000001	0.0	11.43114		4.09205	4.5098
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales	49783.16717999999	70693.48281999995	63601.01138000015	53943.92588	58630.59577000009	39661.63723
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales; Desulfobacteraceae	6843.675989999998	5664.440710000002	7691.036139999996	5014.020000000005	9209.40137	3864.8325700000023
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales; Desulfobacteraceae; Desulfobacterium	2.69014	16.1774	23.467370000000003	6.0612	30.716839999999998	3.18968
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales; Desulfobacteraceae; Desulfobacula	111.47967	35.51057	64.52933	25.03734	85.84139	13.50949
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales; Desulfobacteraceae; Desulfococcus	18.31624	51.09418	19.498100000000004		118.12717000000004	1.61754
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales; Desulfobulbaceae	4487.888670000002	4043.94575	5938.12518	5169.020030000001	4120.88574	2921.881880000001
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales; Desulfobulbaceae; Desulfocapsa	18.72807	15.73732	33.2235	1.70829	54.85747	3.3275900000000003
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfobacterales; Desulfobulbaceae; Desulfotalea	12.13625	13.22141	3.15847	7.23001	16.451	4.859170000000001
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales	38426.10975999996	49225.31480000004	50526.34141000008	34798.513719999944	55541.80328999992	25812.01658000001
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae	4742.095349999998	7894.259849999999	8636.765440000005	3366.880540000001	10370.063480000012	3245.734579999998
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio	187.85232	974.47936	1353.332579999999	57.64992	1113.7750399999998	48.57631
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfovibrionales; Desulfovibrionaceae; Desulfovibrio; Desulfovibrio salexigens	47.384	34.01824	12.80261	17.93414	89.90518999999999	28.70719
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfurellales	3488.95122	5413.755	6676.151700000001	9546.383740000005	4350.1105400000015	10270.75945
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfurellales; Desulfurellaceae	2603.6372799999995	631.33413	917.08899	522.4165399999999	545.8778799999999	290.16966999999994
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfurellales; Desulfurellaceae; Hippea	3.97576	7.77079	22.73378	3.67715	4.41311	
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfuromonadales	16962.263140000003	18688.302100000004	20351.362800000017	15002.102539999996	18571.720109999977	9244.577269999989
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfuromonadales; Desulfuromonadaceae	5676.679539999999	5022.354880000003	4869.0124	5250.940370000003	4177.43636	3614.72477
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfuromonadales; Desulfuromonadaceae; Pelobacter	153.26088	130.85241	106.80463	64.05345	67.04601000000001	19.01956
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfuromonadales; Pelobacteraceae	2803.210150000001	2511.244740000001	4154.085609999998	2022.2043000000003	2356.0580999999997	783.00876
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Desulfuromonadales; Pelobacteraceae; Pelobacter	541.36919	50.84647	193.90092	461.41639	221.75027	401.93229
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Myxococcales	12981.036320000008	23068.108470000003	16006.574019999996	13058.92298	14908.608380000009	9770.40188
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Myxococcales; Kofleriaceae	1425.0108300000002	1555.4449	1160.5919900000004	1835.9914600000004	1187.82335	1058.7471999999998
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Myxococcales; Kofleriaceae; Haliangium	2.46581	8.04058	28.51166	2.31905	28.58271	0.76744
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Myxococcales; Myxococcaceae	550.9902200000001	434.85974	795.8998199999997	304.51845	705.6955099999998	129.87523000000002
Bacteria; Proteobacteria; delta/epsilon subdivisions; Deltaproteobacteria; Myxococcales; Myxococcaceae; Myxococcus	3.5638499999999995	1.0	10.21539	153.92103	25.54999	
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria	82846.50719999992	81942.06730999978	85007.11144	81699.06414999993	85629.55576000016	57992.92413000001
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales	37496.47414000003	42259.82481	37794.39385000003	37045.87008000007	39025.88338000006	25219.80598000001
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae	1498.6876600000007	953.9721500000002	1626.60236	1330.6927800000003	1049.5954900000002	721.7602499999999
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Campylobacter	32.89898	27.0867	88.62599999999999	58.2024	67.07526	25.62747
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Campylobacteraceae; Unclassified	262.11566	52.28723	94.97415	234.83621	91.44803	641.09033
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae	1973.9857	1630.53958	1683.93151	1870.8672699999995	1807.719829999999	1076.33983
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Helicobacter	39.10131	124.4694	229.42754	9.11601	124.91067	36.38051
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; Helicobacteraceae; Sulfurimonas	89.42021	25.76042	33.105380000000004	40.2727	78.60744	41.7212
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; No family	608.24975	378.56324	417.51281	383.59078	730.5221700000001	269.78179
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Campylobacterales; No family; Nitratifractor	2.94203	7.080770000000001	18.43083	2.1844	46.17865	
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Nautiliales	5427.705719999999	5284.815709999997	6037.936509999998	5942.0811300000005	7688.682740000002	3396.340349999999
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Nautiliales; Nautiliaceae	502.8704	537.3924	980.1934799999996	369.28431	866.9809800000002	189.98221
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Nitratiruptor	2934.19198	2990.7399199999995	3357.7802899999983	2355.22482	2234.4623200000005	2054.67794
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Nitratiruptor; Unclassified	203.17722	484.5253799999999	564.51708	87.04206	431.80793	56.46921999999999
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Unclassified	1829.12555	2505.3056399999987	2672.0193200000003	1500.7807000000005	1964.1046999999996	1211.5125300000004
Bacteria; Proteobacteria; delta/epsilon subdivisions; Epsilonproteobacteria; Unclassified; Unclassified	364.939	249.27325	159.92277	273.06879000000004	209.41804	214.57305
Bacteria; Spirochaetes; Spirochaetia	9290.692559999996	2011.9303199999997	3086.447170000002	2875.125390000001	3577.9824999999987	2620.015420000001
Bacteria; Spirochaetes; Spirochaetia; Spirochaetia	56828.93073000007	51668.00392	54172.79009999999	55779.87248	50731.6724699999	38255.945080000034
Bacteria; Spirochaetes; Spirochaetia; Spirochaetia; Spirochaetales	30066.611860000005	27408.244369999997	36412.57896000001	23837.32655	26768.021799999915	16788.832960000003
Bacteria; Spirochaetes; Spirochaetia; Spirochaetia; Spirochaetales; Spirochaetaceae	12772.906939999995	20396.80565	19859.658409999996	15529.490930000007	12507.46395000001	10674.57931
Bacteria; Spirochaetes; Spirochaetia; Spirochaetia; Spirochaetales; Spirochaetaceae; Salinispira	630.19271	131.14163	137.49928999999997	376.41944	253.81407	181.27234
Bacteria; Spirochaetes; Spirochaetia; Spirochaetia; Spirochaetales; Spirochaetaceae; Spirochaeta	2716.0218899999995	4314.93122	2929.66802	2784.675210000001	3582.735910000001	2496.0105100000005
Bacteria; Synergistetes; Synergistia	271.39011000000005	228.5692	695.45754	142.81322999999998	819.3659	162.57406
Bacteria; Synergistetes; Synergistia; Synergistia	13312.600569999991	12955.817149999995	15377.196919999991	9286.791759999998	14563.212350000009	7114.463030000005
Bacteria; Synergistetes; Synergistia; Synergistia; Synergistales	6136.712680000005	8007.191440000006	7721.005280000003	5485.788579999998	6173.381539999999	4382.801469999998
Bacteria; Synergistetes; Synergistia; Synergistia; Synergistales; Synergistaceae	1405.7092099999995	2739.5519699999995	2012.7427499999997	1147.54875	1898.16754	772.1982499999999
Bacteria; Synergistetes; Synergistia; Synergistia; Synergistales; Synergistaceae; Thermovirga	256.75324	60.71149	245.9857299999999	225.08876	215.50507	178.59896
Bacteria; Terrabacteria group	17374.61168999998	8990.793129999995	14473.227699999994	12276.857880000009	13322.666849999998	8705.649329999995
Bacteria; Terrabacteria group; Actinobacteria	30329.323840000012	26932.11301999996	28702.195490000053	22644.941079999982	32650.007860000045	17755.507459999997
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria	4141.61672	4398.802949999999	5123.121180000007	2719.7484700000014	7183.771509999996	1874.9659100000013
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class)	282325.5561500011	244638.61032000015	283281.1704200015	214296.68942999924	285533.67535999947	160119.21037000004
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Acidimicrobiales	321.5160000000001	1378.1650699999996	1907.02448	516.6614099999999	1962.0490600000005	407.6043
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Acidimicrobiales; Acidimicrobiaceae	25.09701	258.62109	221.06306	15.19691	155.8215	18.57192
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Acidimicrobiales; Acidimicrobiaceae; Ilumatobacter	4.57377	48.75292	9.6121	3.2623	6.332459999999999	0.69231
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Actinomycetales	3753.05769	2512.44864	3956.033770000002	2116.99283	3517.1297700000005	1339.8325099999995
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Actinomycetales; Actinomycetaceae	2785.758549999998	4412.233710000002	4957.161550000002	1959.4182	4193.90691	1310.8330100000005
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Actinomycetales; Actinomycetaceae; Arcanobacterium	831.9198800000003	172.29390999999995	443.53678	457.11063000000007	418.0962	271.0235200000001
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales	17336.87300999998	16161.520799999998	17529.426830000008	14932.037810000009	16047.745390000026	10998.898650000008
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Corynebacteriaceae	637.6247100000002	345.4036	466.70274	178.18880999999996	483.87176	104.47437
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Corynebacteriaceae; Corynebacterium	22.13237	32.8952	29.1842	3.46759	34.304700000000004	11.49177
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Mycobacteriaceae	197.62819	238.59933	296.08302	153.69119999999998	224.04586	88.85775
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Mycobacteriaceae; Mycobacterium	69.49702	32.298700000000004	63.08923	36.95661	80.89161	6.46883
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Nocardiaceae	1376.65886	2461.03007	1643.6079499999996	1312.21532	1579.3894100000002	759.0010899999996
Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria (Class); Corynebacteriales; Nocardiaceae; Rhodococcus	1425.35496	3188.6337400000007	2727.5549699999992	1692.70138	4110.90783	905.42626
